"id","group","sentence_id","lexicalization","Variable_1","Variable_2","type","filler_type","time","response","zscores","null"
"M2776","F",249,28,NA,NA,"filler","good",3821,7,1.48175858870335,"F"
"M2776","F",250,28,NA,NA,"filler","good",6207,3,-0.322121432326815,"F"
"M2776","B",204,23,"value_1_2","value_2_3","stimul",NA,4113,6,1.03078858344581,"F"
"M2776","F",251,28,NA,NA,"filler","good",5229,6,1.03078858344581,"F"
"M2776","B",35,4,"value_1_3","value_2_2","stimul",NA,7766,2,-0.773091437584357,"F"
"M2776","F",252,28,NA,NA,"filler","good",4794,5,0.579818578188267,"F"
"M2776","F",253,28,NA,NA,"filler","good",3964,6,1.03078858344581,"F"
"M2776","B",59,7,"value_1_2","value_2_2","stimul",NA,3374,6,1.03078858344581,"F"
"M2776","F",254,28,NA,NA,"filler","good",5897,6,1.03078858344581,"F"
"M2776","B",82,10,"value_1_1","value_2_1","stimul",NA,5133,2,-0.773091437584357,"F"
"M2776","F",255,28,NA,NA,"filler","good",6701,1,-1.2240614428419,"F"
"M2776","F",256,28,NA,NA,"filler","good",5654,4,0.128848572930726,"F"
"M2776","B",27,3,"value_1_3","value_2_3","stimul",NA,3440,1,-1.2240614428419,"F"
"M2776","F",257,28,NA,NA,"filler","good",8143,2,-0.773091437584357,"F"
"M2776","B",155,18,"value_1_1","value_2_2","stimul",NA,4204,6,1.03078858344581,"F"
"M2776","F",258,28,NA,NA,"filler","good",3704,7,1.48175858870335,"F"
"M2776","F",259,28,NA,NA,"filler","good",7009,5,0.579818578188267,"F"
"M2776","B",221,25,"value_1_2","value_2_2","stimul",NA,6706,5,0.579818578188267,"F"
"M2776","F",260,28,NA,NA,"filler","good",2762,7,1.48175858870335,"F"
"M2776","B",188,21,"value_1_3","value_2_2","stimul",NA,3451,5,0.579818578188267,"F"
"M2776","F",261,28,NA,NA,"filler","good",4828,4,0.128848572930726,"F"
"M2776","F",262,28,NA,NA,"filler","good",4148,2,-0.773091437584357,"F"
"M2776","B",229,26,"value_1_2","value_2_1","stimul",NA,2629,6,1.03078858344581,"F"
"M2776","F",263,28,NA,NA,"filler","good",6237,5,0.579818578188267,"F"
"M2776","B",147,17,"value_1_1","value_2_3","stimul",NA,3731,1,-1.2240614428419,"F"
"M2776","F",264,28,NA,NA,"filler","bad",2082,1,-1.2240614428419,"F"
"M2776","F",265,28,NA,NA,"filler","bad",4592,2,-0.773091437584357,"F"
"M2776","B",51,6,"value_1_2","value_2_3","stimul",NA,4883,6,1.03078858344581,"F"
"M2776","F",266,28,NA,NA,"filler","bad",2707,1,-1.2240614428419,"F"
"M2776","B",2,1,"value_1_1","value_2_2","stimul",NA,6941,1,-1.2240614428419,"F"
"M2776","F",267,28,NA,NA,"filler","bad",2725,4,0.128848572930726,"F"
"M2776","F",268,28,NA,NA,"filler","bad",4198,1,-1.2240614428419,"F"
"M2776","B",115,13,"value_1_3","value_2_1","stimul",NA,5008,5,0.579818578188267,"F"
"M2776","F",269,28,NA,NA,"filler","bad",10011,NA,NA,"T"
"M2776","B",180,20,"value_1_3","value_2_3","stimul",NA,10008,NA,NA,"T"
"M2776","F",270,28,NA,NA,"filler","bad",10012,NA,NA,"T"
"M2776","F",271,28,NA,NA,"filler","bad",10000,NA,NA,"T"
"M2776","B",123,14,"value_1_2","value_2_3","stimul",NA,4180,2,-0.773091437584357,"F"
"M2776","F",272,28,NA,NA,"filler","bad",2986,6,1.03078858344581,"F"
"M2776","B",163,19,"value_1_1","value_2_1","stimul",NA,2640,6,1.03078858344581,"F"
"M2776","F",273,28,NA,NA,"filler","bad",2938,1,-1.2240614428419,"F"
"M2776","F",274,28,NA,NA,"filler","bad",3966,1,-1.2240614428419,"F"
"M2776","B",107,12,"value_1_3","value_2_2","stimul",NA,3788,5,0.579818578188267,"F"
"M2776","F",275,28,NA,NA,"filler","bad",1861,1,-1.2240614428419,"F"
"M2776","B",66,8,"value_1_1","value_2_3","stimul",NA,4041,4,0.128848572930726,"F"
"M2776","F",276,28,NA,NA,"filler","bad",4173,2,-0.773091437584357,"F"
"M2776","F",277,28,NA,NA,"filler","bad",2561,1,-1.2240614428419,"F"
"M2776","B",43,5,"value_1_3","value_2_1","stimul",NA,2455,6,1.03078858344581,"F"
"M2776","F",278,28,NA,NA,"filler","bad",2499,1,-1.2240614428419,"F"
"M2776","B",99,11,"value_1_3","value_2_3","stimul",NA,4482,7,1.48175858870335,"F"
"M2776","F",279,28,NA,NA,"filler","bad",2222,2,-0.773091437584357,"F"
"M2776","F",280,28,NA,NA,"filler","bad",3254,1,-1.2240614428419,"F"
"M2776","B",10,2,"value_1_1","value_2_1","stimul",NA,3758,5,0.579818578188267,"F"
"M2776","F",281,28,NA,NA,"filler","bad",2186,1,-1.2240614428419,"F"
"M2776","B",139,16,"value_1_2","value_2_1","stimul",NA,3754,5,0.579818578188267,"F"
"M2776","F",282,28,NA,NA,"filler","bad",2023,1,-1.2240614428419,"F"
"M2776","F",283,28,NA,NA,"filler","bad",1840,1,-1.2240614428419,"F"
"M2776","B",74,9,"value_1_1","value_2_2","stimul",NA,5022,4,0.128848572930726,"F"
"M2776","F",284,28,NA,NA,"filler","bad",3424,2,-0.773091437584357,"F"
"M2776","B",131,15,"value_1_2","value_2_2","stimul",NA,3617,7,1.48175858870335,"F"
"M7780","F",244,28,NA,NA,"filler","good",4790,2,-1.01675220950052,"F"
"M7780","E",207,23,"value_1_3","value_2_3","stimul",NA,5800,3,-0.371505615009805,"F"
"M7780","F",245,28,NA,NA,"filler","good",6448,4,0.273740979480909,"F"
"M7780","F",246,28,NA,NA,"filler","good",6965,3,-0.371505615009805,"F"
"M7780","E",134,15,"value_1_3","value_2_2","stimul",NA,6111,4,0.273740979480909,"F"
"M7780","F",247,28,NA,NA,"filler","good",4933,6,1.56423416846234,"F"
"M7780","E",37,5,"value_1_1","value_2_1","stimul",NA,5865,5,0.918987573971622,"F"
"M7780","F",248,28,NA,NA,"filler","good",6430,6,1.56423416846234,"F"
"M7780","F",249,28,NA,NA,"filler","good",3880,6,1.56423416846234,"F"
"M7780","E",21,3,"value_1_1","value_2_3","stimul",NA,6467,3,-0.371505615009805,"F"
"M7780","F",250,28,NA,NA,"filler","good",8045,5,0.918987573971622,"F"
"M7780","E",182,21,"value_1_1","value_2_2","stimul",NA,4945,3,-0.371505615009805,"F"
"M7780","F",251,28,NA,NA,"filler","good",6514,6,1.56423416846234,"F"
"M7780","F",252,28,NA,NA,"filler","good",6148,5,0.918987573971622,"F"
"M7780","E",166,19,"value_1_2","value_2_1","stimul",NA,5181,5,0.918987573971622,"F"
"M7780","F",253,28,NA,NA,"filler","good",5499,6,1.56423416846234,"F"
"M7780","E",126,14,"value_1_3","value_2_3","stimul",NA,4313,2,-1.01675220950052,"F"
"M7780","F",254,28,NA,NA,"filler","good",6397,5,0.918987573971622,"F"
"M7780","F",255,28,NA,NA,"filler","good",4888,4,0.273740979480909,"F"
"M7780","E",69,8,"value_1_2","value_2_3","stimul",NA,3701,6,1.56423416846234,"F"
"M7780","F",256,28,NA,NA,"filler","good",4743,4,0.273740979480909,"F"
"M7780","E",101,12,"value_1_1","value_2_2","stimul",NA,5680,4,0.273740979480909,"F"
"M7780","F",257,28,NA,NA,"filler","good",4469,1,-1.66199880399123,"F"
"M7780","F",258,28,NA,NA,"filler","good",5416,3,-0.371505615009805,"F"
"M7780","E",54,6,"value_1_3","value_2_3","stimul",NA,4878,3,-0.371505615009805,"F"
"M7780","F",259,28,NA,NA,"filler","good",6201,4,0.273740979480909,"F"
"M7780","E",240,27,"value_1_2","value_2_3","stimul",NA,8451,5,0.918987573971622,"F"
"M7780","F",260,28,NA,NA,"filler","good",5367,6,1.56423416846234,"F"
"M7780","F",261,28,NA,NA,"filler","good",7134,4,0.273740979480909,"F"
"M7780","E",158,18,"value_1_2","value_2_2","stimul",NA,5518,4,0.273740979480909,"F"
"M7780","F",262,28,NA,NA,"filler","good",4112,5,0.918987573971622,"F"
"M7780","E",13,2,"value_1_2","value_2_1","stimul",NA,6930,4,0.273740979480909,"F"
"M7780","F",263,28,NA,NA,"filler","good",7444,2,-1.01675220950052,"F"
"M7780","F",264,28,NA,NA,"filler","bad",6294,1,-1.66199880399123,"F"
"M7780","E",93,11,"value_1_1","value_2_3","stimul",NA,4834,5,0.918987573971622,"F"
"M7780","F",265,28,NA,NA,"filler","bad",4414,6,1.56423416846234,"F"
"M7780","E",77,9,"value_1_2","value_2_2","stimul",NA,4553,3,-0.371505615009805,"F"
"M7780","F",266,28,NA,NA,"filler","bad",5282,2,-1.01675220950052,"F"
"M7780","F",267,28,NA,NA,"filler","bad",5735,2,-1.01675220950052,"F"
"M7780","E",224,25,"value_1_3","value_2_2","stimul",NA,5502,3,-0.371505615009805,"F"
"M7780","F",268,28,NA,NA,"filler","bad",5563,2,-1.01675220950052,"F"
"M7780","E",190,22,"value_1_1","value_2_1","stimul",NA,6774,5,0.918987573971622,"F"
"M7780","F",269,28,NA,NA,"filler","bad",6443,2,-1.01675220950052,"F"
"M7780","F",270,28,NA,NA,"filler","bad",5250,2,-1.01675220950052,"F"
"M7780","E",174,20,"value_1_1","value_2_3","stimul",NA,5434,6,1.56423416846234,"F"
"M7780","F",271,28,NA,NA,"filler","bad",6461,2,-1.01675220950052,"F"
"M7780","E",5,1,"value_1_2","value_2_2","stimul",NA,5703,4,0.273740979480909,"F"
"M7780","F",272,28,NA,NA,"filler","bad",6646,3,-0.371505615009805,"F"
"M7780","F",273,28,NA,NA,"filler","bad",7165,1,-1.66199880399123,"F"
"M7780","E",232,26,"value_1_3","value_2_1","stimul",NA,10006,NA,NA,"T"
"M7780","F",274,28,NA,NA,"filler","bad",4034,2,-1.01675220950052,"F"
"M7780","E",142,16,"value_1_3","value_2_1","stimul",NA,10002,NA,NA,"T"
"M7780","F",275,28,NA,NA,"filler","bad",811,3,-0.371505615009805,"F"
"M7780","F",276,28,NA,NA,"filler","bad",3648,4,0.273740979480909,"F"
"M7780","E",109,13,"value_1_1","value_2_1","stimul",NA,3566,4,0.273740979480909,"F"
"M7780","F",277,28,NA,NA,"filler","bad",3631,6,1.56423416846234,"F"
"M7780","E",85,10,"value_1_2","value_2_1","stimul",NA,3845,3,-0.371505615009805,"F"
"M7780","F",278,28,NA,NA,"filler","bad",3781,1,-1.66199880399123,"F"
"M7780","F",279,28,NA,NA,"filler","bad",3381,2,-1.01675220950052,"F"
"M7780","E",150,17,"value_1_2","value_2_3","stimul",NA,4562,2,-1.01675220950052,"F"
"M7780","F",280,28,NA,NA,"filler","bad",4734,3,-0.371505615009805,"F"
"M7780","E",62,7,"value_1_3","value_2_2","stimul",NA,4001,3,-0.371505615009805,"F"
"M7780","F",281,28,NA,NA,"filler","bad",4650,5,0.918987573971622,"F"
"M7780","F",282,28,NA,NA,"filler","bad",3602,2,-1.01675220950052,"F"
"M7780","E",215,24,"value_1_3","value_2_2","stimul",NA,3867,4,0.273740979480909,"F"
"M7780","F",283,28,NA,NA,"filler","bad",5096,2,-1.01675220950052,"F"
"M7780","E",29,4,"value_1_1","value_2_2","stimul",NA,5180,2,-1.01675220950052,"F"
"M7780","F",284,28,NA,NA,"filler","bad",3783,1,-1.66199880399123,"F"
"M8701","F",244,28,NA,NA,"filler","good",6438,7,0.72579571652653,"F"
"M8701","G",55,7,"value_1_1","value_2_1","stimul",NA,6715,7,0.72579571652653,"F"
"M8701","F",245,28,NA,NA,"filler","good",4229,7,0.72579571652653,"F"
"M8701","F",246,28,NA,NA,"filler","good",6281,7,0.72579571652653,"F"
"M8701","G",79,9,"value_1_3","value_2_1","stimul",NA,4044,7,0.72579571652653,"F"
"M8701","F",247,28,NA,NA,"filler","good",3697,7,0.72579571652653,"F"
"M8701","G",208,24,"value_1_1","value_2_1","stimul",NA,6080,7,0.72579571652653,"F"
"M8701","F",248,28,NA,NA,"filler","good",4638,7,0.72579571652653,"F"
"M8701","F",249,28,NA,NA,"filler","good",4339,7,0.72579571652653,"F"
"M8701","G",103,12,"value_1_2","value_2_1","stimul",NA,3731,7,0.72579571652653,"F"
"M8701","F",250,28,NA,NA,"filler","good",3712,7,0.72579571652653,"F"
"M8701","G",71,8,"value_1_3","value_2_2","stimul",NA,8246,7,0.72579571652653,"F"
"M8701","F",251,28,NA,NA,"filler","good",4980,7,0.72579571652653,"F"
"M8701","F",252,28,NA,NA,"filler","good",3670,7,0.72579571652653,"F"
"M8701","G",217,25,"value_1_1","value_2_1","stimul",NA,3823,7,0.72579571652653,"F"
"M8701","F",253,28,NA,NA,"filler","good",5923,7,0.72579571652653,"F"
"M8701","G",242,27,"value_1_3","value_2_2","stimul",NA,9873,1,-1.3569224265496,"F"
"M8701","F",254,28,NA,NA,"filler","good",5547,7,0.72579571652653,"F"
"M8701","F",255,28,NA,NA,"filler","good",7401,7,0.72579571652653,"F"
"M8701","G",95,11,"value_1_2","value_2_2","stimul",NA,4284,7,0.72579571652653,"F"
"M8701","F",256,28,NA,NA,"filler","good",4211,7,0.72579571652653,"F"
"M8701","G",23,3,"value_1_2","value_2_2","stimul",NA,6469,7,0.72579571652653,"F"
"M8701","F",257,28,NA,NA,"filler","good",7795,7,0.72579571652653,"F"
"M8701","F",258,28,NA,NA,"filler","good",6116,7,0.72579571652653,"F"
"M8701","G",160,18,"value_1_3","value_2_1","stimul",NA,6632,7,0.72579571652653,"F"
"M8701","F",259,28,NA,NA,"filler","good",6565,7,0.72579571652653,"F"
"M8701","G",234,26,"value_1_3","value_2_3","stimul",NA,3365,7,0.72579571652653,"F"
"M8701","F",260,28,NA,NA,"filler","good",4729,7,0.72579571652653,"F"
"M8701","F",261,28,NA,NA,"filler","good",6975,1,-1.3569224265496,"F"
"M8701","G",47,6,"value_1_1","value_2_2","stimul",NA,10000,NA,NA,"T"
"M8701","F",262,28,NA,NA,"filler","good",3415,7,0.72579571652653,"F"
"M8701","G",31,4,"value_1_2","value_2_1","stimul",NA,5193,7,0.72579571652653,"F"
"M8701","F",263,28,NA,NA,"filler","good",5928,7,0.72579571652653,"F"
"M8701","F",264,28,NA,NA,"filler","bad",4405,1,-1.3569224265496,"F"
"M8701","G",176,20,"value_1_2","value_2_2","stimul",NA,6078,7,0.72579571652653,"F"
"M8701","F",265,28,NA,NA,"filler","bad",4129,1,-1.3569224265496,"F"
"M8701","G",152,17,"value_1_3","value_2_2","stimul",NA,10000,NA,NA,"T"
"M8701","F",266,28,NA,NA,"filler","bad",3631,1,-1.3569224265496,"F"
"M8701","F",267,28,NA,NA,"filler","bad",6238,1,-1.3569224265496,"F"
"M8701","G",87,10,"value_1_2","value_2_3","stimul",NA,4949,7,0.72579571652653,"F"
"M8701","F",268,28,NA,NA,"filler","bad",3817,1,-1.3569224265496,"F"
"M8701","G",192,22,"value_1_1","value_2_3","stimul",NA,4524,7,0.72579571652653,"F"
"M8701","F",269,28,NA,NA,"filler","bad",3497,1,-1.3569224265496,"F"
"M8701","F",270,28,NA,NA,"filler","bad",6246,1,-1.3569224265496,"F"
"M8701","G",7,1,"value_1_3","value_2_1","stimul",NA,5930,7,0.72579571652653,"F"
"M8701","F",271,28,NA,NA,"filler","bad",4379,1,-1.3569224265496,"F"
"M8701","G",184,21,"value_1_2","value_2_1","stimul",NA,6349,7,0.72579571652653,"F"
"M8701","F",272,28,NA,NA,"filler","bad",5296,7,0.72579571652653,"F"
"M8701","F",273,28,NA,NA,"filler","bad",3860,1,-1.3569224265496,"F"
"M8701","G",39,5,"value_1_1","value_2_3","stimul",NA,6766,1,-1.3569224265496,"F"
"M8701","F",274,28,NA,NA,"filler","bad",5654,1,-1.3569224265496,"F"
"M8701","G",111,13,"value_1_1","value_2_3","stimul",NA,5244,7,0.72579571652653,"F"
"M8701","F",275,28,NA,NA,"filler","bad",3436,1,-1.3569224265496,"F"
"M8701","F",276,28,NA,NA,"filler","bad",4089,1,-1.3569224265496,"F"
"M8701","G",168,19,"value_1_2","value_2_3","stimul",NA,5189,7,0.72579571652653,"F"
"M8701","F",277,28,NA,NA,"filler","bad",4275,1,-1.3569224265496,"F"
"M8701","G",127,15,"value_1_1","value_2_1","stimul",NA,4485,7,0.72579571652653,"F"
"M8701","F",278,28,NA,NA,"filler","bad",4688,1,-1.3569224265496,"F"
"M8701","F",279,28,NA,NA,"filler","bad",4109,1,-1.3569224265496,"F"
"M8701","G",119,14,"value_1_1","value_2_2","stimul",NA,4785,7,0.72579571652653,"F"
"M8701","F",280,28,NA,NA,"filler","bad",3364,1,-1.3569224265496,"F"
"M8701","G",15,2,"value_1_2","value_2_3","stimul",NA,4859,7,0.72579571652653,"F"
"M8701","F",281,28,NA,NA,"filler","bad",3606,1,-1.3569224265496,"F"
"M8701","F",282,28,NA,NA,"filler","bad",4002,1,-1.3569224265496,"F"
"M8701","G",200,23,"value_1_1","value_2_2","stimul",NA,4635,7,0.72579571652653,"F"
"M8701","F",283,28,NA,NA,"filler","bad",4169,1,-1.3569224265496,"F"
"M8701","G",144,16,"value_1_3","value_2_3","stimul",NA,6379,7,0.72579571652653,"F"
"M8701","F",284,28,NA,NA,"filler","bad",5992,1,-1.3569224265496,"F"
"M9460","F",244,28,NA,NA,"filler","good",4467,3,-0.343083405587664,"F"
"M9460","F",245,28,NA,NA,"filler","good",4919,6,0.910730494832707,"F"
"M9460","I",57,7,"value_1_1","value_2_3","stimul",NA,5842,4,0.0748545612191267,"F"
"M9460","F",246,28,NA,NA,"filler","good",7644,6,0.910730494832707,"F"
"M9460","F",247,28,NA,NA,"filler","good",5351,5,0.492792528025917,"F"
"M9460","I",137,16,"value_1_1","value_2_2","stimul",NA,5475,4,0.0748545612191267,"F"
"M9460","F",248,28,NA,NA,"filler","good",6038,6,0.910730494832707,"F"
"M9460","I",210,24,"value_1_1","value_2_3","stimul",NA,4885,1,-1.17895933920124,"F"
"M9460","F",249,28,NA,NA,"filler","good",3808,7,1.3286684616395,"F"
"M9460","F",250,28,NA,NA,"filler","good",7484,7,1.3286684616395,"F"
"M9460","I",162,18,"value_1_3","value_2_3","stimul",NA,5384,6,0.910730494832707,"F"
"M9460","F",251,28,NA,NA,"filler","good",6194,7,1.3286684616395,"F"
"M9460","I",194,22,"value_1_2","value_2_2","stimul",NA,5295,5,0.492792528025917,"F"
"M9460","F",252,28,NA,NA,"filler","good",5687,5,0.492792528025917,"F"
"M9460","F",253,28,NA,NA,"filler","good",4899,7,1.3286684616395,"F"
"M9460","I",202,23,"value_1_2","value_2_1","stimul",NA,5936,7,1.3286684616395,"F"
"M9460","F",254,28,NA,NA,"filler","good",4844,5,0.492792528025917,"F"
"M9460","I",178,20,"value_1_3","value_2_1","stimul",NA,5798,6,0.910730494832707,"F"
"M9460","F",255,28,NA,NA,"filler","good",5855,4,0.0748545612191267,"F"
"M9460","F",256,28,NA,NA,"filler","good",3390,7,1.3286684616395,"F"
"M9460","I",81,9,"value_1_3","value_2_3","stimul",NA,6375,3,-0.343083405587664,"F"
"M9460","F",257,28,NA,NA,"filler","good",5449,1,-1.17895933920124,"F"
"M9460","I",41,5,"value_1_2","value_2_2","stimul",NA,4332,5,0.492792528025917,"F"
"M9460","F",258,28,NA,NA,"filler","good",5619,5,0.492792528025917,"F"
"M9460","F",259,28,NA,NA,"filler","good",10007,NA,NA,"T"
"M9460","I",227,26,"value_1_1","value_2_2","stimul",NA,4864,1,-1.17895933920124,"F"
"M9460","F",260,28,NA,NA,"filler","good",4527,6,0.910730494832707,"F"
"M9460","I",129,15,"value_1_1","value_2_3","stimul",NA,3905,3,-0.343083405587664,"F"
"M9460","F",261,28,NA,NA,"filler","good",5013,5,0.492792528025917,"F"
"M9460","F",262,28,NA,NA,"filler","good",3579,7,1.3286684616395,"F"
"M9460","I",17,2,"value_1_3","value_2_2","stimul",NA,5380,4,0.0748545612191267,"F"
"M9460","F",263,28,NA,NA,"filler","good",5442,3,-0.343083405587664,"F"
"M9460","I",121,14,"value_1_2","value_2_1","stimul",NA,5891,4,0.0748545612191267,"F"
"M9460","F",264,28,NA,NA,"filler","bad",3211,1,-1.17895933920124,"F"
"M9460","F",265,28,NA,NA,"filler","bad",3473,1,-1.17895933920124,"F"
"M9460","I",186,21,"value_1_2","value_2_3","stimul",NA,3453,7,1.3286684616395,"F"
"M9460","F",266,28,NA,NA,"filler","bad",3520,1,-1.17895933920124,"F"
"M9460","I",97,11,"value_1_3","value_2_1","stimul",NA,4244,7,1.3286684616395,"F"
"M9460","F",267,28,NA,NA,"filler","bad",3698,1,-1.17895933920124,"F"
"M9460","F",268,28,NA,NA,"filler","bad",2470,1,-1.17895933920124,"F"
"M9460","I",64,8,"value_1_1","value_2_1","stimul",NA,2472,6,0.910730494832707,"F"
"M9460","F",269,28,NA,NA,"filler","bad",2916,1,-1.17895933920124,"F"
"M9460","I",219,25,"value_1_1","value_2_3","stimul",NA,4267,5,0.492792528025917,"F"
"M9460","F",270,28,NA,NA,"filler","bad",2769,1,-1.17895933920124,"F"
"M9460","F",271,28,NA,NA,"filler","bad",2759,1,-1.17895933920124,"F"
"M9460","I",113,13,"value_1_2","value_2_2","stimul",NA,6420,5,0.492792528025917,"F"
"M9460","F",272,28,NA,NA,"filler","bad",4738,7,1.3286684616395,"F"
"M9460","I",235,27,"value_1_1","value_2_1","stimul",NA,2873,1,-1.17895933920124,"F"
"M9460","F",273,28,NA,NA,"filler","bad",2933,1,-1.17895933920124,"F"
"M9460","F",274,28,NA,NA,"filler","bad",2797,1,-1.17895933920124,"F"
"M9460","I",33,4,"value_1_2","value_2_3","stimul",NA,3850,7,1.3286684616395,"F"
"M9460","F",275,28,NA,NA,"filler","bad",2685,1,-1.17895933920124,"F"
"M9460","I",170,19,"value_1_3","value_2_2","stimul",NA,4547,6,0.910730494832707,"F"
"M9460","F",276,28,NA,NA,"filler","bad",3891,1,-1.17895933920124,"F"
"M9460","F",277,28,NA,NA,"filler","bad",3490,1,-1.17895933920124,"F"
"M9460","I",25,3,"value_1_3","value_2_1","stimul",NA,3239,5,0.492792528025917,"F"
"M9460","F",278,28,NA,NA,"filler","bad",3204,1,-1.17895933920124,"F"
"M9460","I",105,12,"value_1_2","value_2_3","stimul",NA,3283,7,1.3286684616395,"F"
"M9460","F",279,28,NA,NA,"filler","bad",3089,1,-1.17895933920124,"F"
"M9460","F",280,28,NA,NA,"filler","bad",2859,1,-1.17895933920124,"F"
"M9460","I",9,1,"value_1_3","value_2_3","stimul",NA,4328,4,0.0748545612191267,"F"
"M9460","F",281,28,NA,NA,"filler","bad",2721,1,-1.17895933920124,"F"
"M9460","I",49,6,"value_1_2","value_2_1","stimul",NA,4489,7,1.3286684616395,"F"
"M9460","F",282,28,NA,NA,"filler","bad",2405,1,-1.17895933920124,"F"
"M9460","F",283,28,NA,NA,"filler","bad",2571,1,-1.17895933920124,"F"
"M9460","I",89,10,"value_1_3","value_2_2","stimul",NA,3233,4,0.0748545612191267,"F"
"M9460","F",284,28,NA,NA,"filler","bad",3048,1,-1.17895933920124,"F"
"M9460","I",145,17,"value_1_1","value_2_1","stimul",NA,4703,3,-0.343083405587664,"F"
"N7737","F",244,28,NA,NA,"filler","good",6644,5,1.44878202419403,"F"
"N7737","C",132,15,"value_1_2","value_2_3","stimul",NA,10000,NA,NA,"T"
"N7737","F",245,28,NA,NA,"filler","good",9387,4,0.84122827211266,"F"
"N7737","F",246,28,NA,NA,"filler","good",9621,4,0.84122827211266,"F"
"N7737","C",3,1,"value_1_1","value_2_3","stimul",NA,10000,NA,NA,"T"
"N7737","F",247,28,NA,NA,"filler","good",9015,4,0.84122827211266,"F"
"N7737","C",52,6,"value_1_3","value_2_1","stimul",NA,8332,4,0.84122827211266,"F"
"N7737","F",248,28,NA,NA,"filler","good",10000,NA,NA,"T"
"N7737","F",249,28,NA,NA,"filler","good",1127,5,1.44878202419403,"F"
"N7737","C",124,14,"value_1_3","value_2_1","stimul",NA,6089,3,0.233674520031294,"F"
"N7737","F",250,28,NA,NA,"filler","good",7123,3,0.233674520031294,"F"
"N7737","C",19,3,"value_1_1","value_2_1","stimul",NA,7384,5,1.44878202419403,"F"
"N7737","F",251,28,NA,NA,"filler","good",6252,4,0.84122827211266,"F"
"N7737","F",252,28,NA,NA,"filler","good",6947,2,-0.373879232050071,"F"
"N7737","C",60,7,"value_1_2","value_2_3","stimul",NA,5814,4,0.84122827211266,"F"
"N7737","F",253,28,NA,NA,"filler","good",7301,5,1.44878202419403,"F"
"N7737","C",67,8,"value_1_2","value_2_1","stimul",NA,6241,5,1.44878202419403,"F"
"N7737","F",254,28,NA,NA,"filler","good",7487,4,0.84122827211266,"F"
"N7737","F",255,28,NA,NA,"filler","good",5968,1,-0.981432984131437,"F"
"N7737","C",164,19,"value_1_1","value_2_2","stimul",NA,7427,2,-0.373879232050071,"F"
"N7737","F",256,28,NA,NA,"filler","good",5656,5,1.44878202419403,"F"
"N7737","C",148,17,"value_1_2","value_2_1","stimul",NA,6135,3,0.233674520031294,"F"
"N7737","F",257,28,NA,NA,"filler","good",5250,3,0.233674520031294,"F"
"N7737","F",258,28,NA,NA,"filler","good",6883,2,-0.373879232050071,"F"
"N7737","C",75,9,"value_1_1","value_2_3","stimul",NA,8599,1,-0.981432984131437,"F"
"N7737","F",259,28,NA,NA,"filler","good",8022,4,0.84122827211266,"F"
"N7737","C",222,25,"value_1_2","value_2_3","stimul",NA,5857,5,1.44878202419403,"F"
"N7737","F",260,28,NA,NA,"filler","good",5812,5,1.44878202419403,"F"
"N7737","F",261,28,NA,NA,"filler","good",6259,5,1.44878202419403,"F"
"N7737","C",172,20,"value_1_1","value_2_1","stimul",NA,7509,6,2.05633577627539,"F"
"N7737","F",262,28,NA,NA,"filler","good",6966,3,0.233674520031294,"F"
"N7737","C",83,10,"value_1_1","value_2_2","stimul",NA,5640,4,0.84122827211266,"F"
"N7737","F",263,28,NA,NA,"filler","good",5388,4,0.84122827211266,"F"
"N7737","F",264,28,NA,NA,"filler","bad",5930,1,-0.981432984131437,"F"
"N7737","C",108,12,"value_1_3","value_2_3","stimul",NA,5383,5,1.44878202419403,"F"
"N7737","F",265,28,NA,NA,"filler","bad",6656,2,-0.373879232050071,"F"
"N7737","C",197,22,"value_1_3","value_2_2","stimul",NA,5999,1,-0.981432984131437,"F"
"N7737","F",266,28,NA,NA,"filler","bad",4567,1,-0.981432984131437,"F"
"N7737","F",267,28,NA,NA,"filler","bad",4913,1,-0.981432984131437,"F"
"N7737","C",91,11,"value_1_1","value_2_1","stimul",NA,5492,4,0.84122827211266,"F"
"N7737","F",268,28,NA,NA,"filler","bad",5092,1,-0.981432984131437,"F"
"N7737","C",238,27,"value_1_2","value_2_1","stimul",NA,5805,3,0.233674520031294,"F"
"N7737","F",269,28,NA,NA,"filler","bad",3547,1,-0.981432984131437,"F"
"N7737","F",270,28,NA,NA,"filler","bad",5565,1,-0.981432984131437,"F"
"N7737","C",189,21,"value_1_3","value_2_3","stimul",NA,4029,1,-0.981432984131437,"F"
"N7737","F",271,28,NA,NA,"filler","bad",3597,1,-0.981432984131437,"F"
"N7737","C",230,26,"value_1_2","value_2_2","stimul",NA,5075,4,0.84122827211266,"F"
"N7737","F",272,28,NA,NA,"filler","bad",6452,3,0.233674520031294,"F"
"N7737","F",273,28,NA,NA,"filler","bad",3698,1,-0.981432984131437,"F"
"N7737","C",116,13,"value_1_3","value_2_2","stimul",NA,4717,1,-0.981432984131437,"F"
"N7737","F",274,28,NA,NA,"filler","bad",3878,1,-0.981432984131437,"F"
"N7737","C",140,16,"value_1_2","value_2_2","stimul",NA,6125,2,-0.373879232050071,"F"
"N7737","F",275,28,NA,NA,"filler","bad",3319,1,-0.981432984131437,"F"
"N7737","F",276,28,NA,NA,"filler","bad",3196,1,-0.981432984131437,"F"
